0.14249,0.63026,0.65411,0.85626,0.49659,0.49752,0.084511,0.47688,0.79843,0.65364,0.77533,0.62223,0.18668,0.36575,1.0174,1.0414,0.16708,0.99311,0.48851,0,0.98368,1.0072,0.61968,0.017843,0.27869,0.84208,0.64394,0.11758,0.50236,0.52553,1.0599,0.76518,0.46783,0.088693,0.55824,0.89719,0.91833,0.6597,0.52161,0.35472,0.50419,0.95437,0.14783,0.15631,0.59691,0.087379,0,0.8597,0.2901,0,0.2125,1.0489
0.097336,0.25915,0.40411,1.0262,0.81409,0.74531,0.2109,0.62519,0.86481,0.92127,0.57097,0.78886,0.53479,0.97285,0.97983,0.87692,0.2494,1.0126,0.21711,0.2162,0.87733,0.85017,0.30984,0.32117,0.83607,0.92429,0.21465,0.14109,0.43751,0.45177,0.88774,0.95405,0.44092,0.11641,0.52357,0.91291,1.0155,0.59042,0.8432,0.49204,0.81497,0.98947,0.098551,0.11663,0.47753,0.32807,0.66929,1.0763,0.2901,0,0.6375,0.94644
-0.086664,0.67389,0.64758,1.0743,0.7716,0.5365,-0.025072,0.42809,1.002,0.76947,0.75962,0.62877,0.21929,0.53104,0.57448,0.69159,0.17961,1.1102,0.32567,0,0.39317,0.38772,0.92953,0.15266,0,0.68531,0.64394,0.17223,0.52108,0.57158,0.8914,0.75056,0.28836,0.10747,0.60561,0.81384,0.91785,0.53611,0.54655,0.46365,0.6749,0.86661,0.14783,0.12912,0.71629,0.19053,0,0.84895,0,0,0.6375,0.45499
0.26384,0.28521,0.41841,0.91329,0.54354,0.86814,0.29516,0.60651,0.63451,0.79201,0.77141,0.81033,0.18226,0.50889,0.7156,0.67308,0.072595,0.9736,0.86845,0.097491,0.51828,0.57895,1.0328,0.28747,1.1148,0.67533,1.0732,0.42649,0.36488,0.28317,0.66796,0.55057,0.6897,0.27955,0.32628,0.49962,0.85325,0.70211,0.78548,0.20741,0.52523,0.83151,0.73913,0.18973,0.83567,0.60316,0,0.42812,0,0,0.6375,0.63061
-0.32169,0.48429,0.71427,1.4177,1.0467,1.1068,-0.094167,0.71136,1.3395,0.66798,0.55247,0.62878,0.40186,0.66119,0.80854,0.68767,0.39572,1.1297,1.3027,0,0.59579,0.59249,1.1361,0.22006,0,0.88801,0,0.074461,0.44145,0.62122,1.0745,0.83498,0.5128,0.084759,0.79849,0.93883,0.92247,0.086337,0.45316,0.8726,0.93785,1.0246,0.64058,0.083388,1.1938,0.80947,0,0,0.2901,0,0,0.62675
-0.35939,0.59676,0.76247,1.4867,0.98044,1.4226,-0.13013,0.62806,1.3275,0.618,0.63035,0.72038,0.3746,0.55224,0.78666,0.74353,0.47193,1.1297,2.4425,0,0.60535,0.59857,1.3426,0.32117,0.55738,0.87254,0.42929,0.099355,0.62563,0.59181,0.9316,0.84287,0.53848,0.054253,0.50999,0.9173,0.92751,0.26409,0.55251,0.79546,0.82708,1.007,0.83768,0.13482,0.95506,0.80947,0,0.23096,0.2901,0,0,0.70045
-0.33792,0.6739,0.82849,1.3786,0.93563,1.2821,-0.13137,0.61235,1.2888,0.64869,0.4591,0.55526,0.62054,0.85332,0.80636,0.86522,0.083886,1.1297,2.931,0,0.63198,0.60782,1.2394,0.5571,0.27869,0.6973,0.64394,-0.016743,0.51423,0.5891,1.1484,0.99089,0.41519,0.028193,0.64165,1.0552,0.91158,0.04413,0.47977,1.072,1.0222,1.0421,0.54203,-0.02461,1.3132,0.91262,0,0.37936,0.87031,0,0.2125,0.72552
-0.29103,0.62196,0.78496,1.3514,0.91716,1.2345,-0.10358,0.6237,1.2443,0.70595,0.35825,0.69722,0.63913,0.94909,0.82622,0.80446,0.24845,1.1297,2.1169,0.070177,0.67412,0.67222,0.92953,0.45599,0,0.63838,0.21465,0.050607,0.51959,0.57862,1.1187,0.8439,0.55799,0.055929,0.61838,0.94064,0.92632,0.24809,0.58305,0.79478,0.92632,0.98947,0.49275,0.068878,0.71629,0.98139,0,0.5174,0,0,0,0.6984
-0.16281,0.52013,0.76035,1.1065,0.91342,0.82619,-0.024971,0.71837,1.1447,0.77182,0.35247,0.57995,0.6578,0.87189,0.81503,0.83678,0.29096,1.1297,1.0856,0,0.61871,0.61023,1.1361,0.38858,0.55738,0.34649,0.85859,0.060742,0.56314,0.6396,1.0129,0.86416,0.50915,0.051138,0.654,0.94916,0.92925,0.31203,0.57905,0.70042,0.87502,1.0246,0.93623,0.15226,1.0744,0.80947,0,0.46575,0,0,0.6375,0.74532
0.0077995,0.45442,0.88783,0.89227,0.69011,0.62409,0.077304,0.96196,0.94966,0.73187,0.24534,0.57107,0.72519,0.80885,0.89699,0.81029,0.47817,1.1102,0.7599,0,0.64001,0.68147,1.1361,0.86043,0,0.39125,0.85859,0.11239,0.40845,0.5851,0.9966,0.85055,0.56925,0.1114,0.79041,0.93576,0.91654,0.18006,0.56145,0.80855,0.85891,1.0246,0.98551,0.20718,0.83567,1.0845,0,0.32081,0.2901,0,0,0.80763
-0.040831,0.27363,0.36608,1.1014,1.0488,0.71521,0.12076,0.54871,1.1317,0.94187,0.68285,0.74271,0.31078,0.62307,0.89953,0.66582,0.53854,1.1297,0.48851,0.29646,0.72597,0.71587,0.30984,0.18636,0.27869,0.63189,0.64394,0.15166,0.49728,0.66029,0.93631,0.71563,0.51741,0.10478,0.77646,0.82942,0.88859,0.47907,0.5938,0.47301,0.61248,0.95437,0.73913,0.34346,0.71629,0.29369,0,0.5581,0,0,0.425,0.78843
0.03447,0.62457,0.80621,1.0352,0.48913,0.52963,0.038825,0.64325,0.85951,0.61553,0.19602,0.42125,0.83975,0.62217,0.83767,0.72537,0.42732,1.0321,0.7599,0,0.60095,0.60693,1.1361,0.48969,0,0.24464,0.85859,0.047349,0.70923,0.99837,0.95351,0.66276,0.49126,0.019983,0.96043,0.90755,0.7841,0.071949,0.40708,0.8462,0.57305,1.007,0.83768,0.022226,1.4326,0.7407,0,0.14725,0.5802,0,0,0.70431
0.050938,0.4738,0.56965,1.0508,0.67096,0.7291,0.092205,0.55297,0.94552,0.76636,0.48976,0.62697,0.55767,0.66476,0.87297,0.73397,0.52042,1.0126,1.1941,0.048956,0.6561,0.66704,0.61968,0.35488,0.27869,0.40656,0.85859,0.16225,0.60378,0.59837,0.88425,0.72794,0.5649,0.083587,0.54411,0.86177,0.9035,0.35078,0.55013,0.67162,0.66603,0.88416,0.68986,0.3791,0.47753,0.70631,0,0.49685,0.87031,0.83298,0.2125,0.82028
0.037768,0.70382,0.73943,0.90382,0.57783,0.4101,0.020298,0.49241,0.86028,0.68166,0.60711,0.49338,0.21765,0.35527,0.78685,0.82237,0.22247,1.1297,0.21711,0,0.59546,0.61096,0.61968,0.11895,0,0.49277,0.42929,0.050854,0.60764,0.84935,1.0094,0.73996,0.43773,0.038566,0.89876,0.91154,0.87857,0.17941,0.36214,0.68098,0.61321,1.0246,0.68986,0.14143,1.1938,0.43123,0,0.12268,0,0,0,0.72247
0.20417,0.81258,0.69284,0.77407,0.31245,0.43922,0.060248,0.35276,0.68531,0.51382,0.51677,0.46633,0.39534,0.39942,0.79662,0.76863,0.45007,0.83701,0.59706,0,0.56518,0.57557,0.82625,0.25377,0.27869,0.47047,0.42929,0.10821,0.68068,0.732,0.9216,0.71391,0.44726,0.04733,0.64079,0.89308,0.85739,0.38071,0.46849,0.61834,0.5181,0.90171,0.49275,0.10249,0.71629,0.56877,0,0.47593,0.5802,0,0.425,0.62046
0.24324,0.81449,0.61539,0.78054,0.27625,0.40658,0.074775,0.27964,0.65954,0.48388,0.14391,0.30883,0.81171,0.62426,0.7904,0.78804,0.34771,0.91506,0.54278,0.061772,0.5398,0.56585,0.72296,0.72561,0.27869,0,0.42929,0.17154,0.66726,0.6213,0.87262,0.66972,0.43851,0.073738,0.50548,0.82899,0.86759,0.16154,0.36853,0.8404,0.69183,0.91926,0.3942,0.15428,0.95506,0.70631,0,0.057019,0,0,0,0.63562
0.22922,0.89307,0.75432,0.61016,0.30286,0.43381,0.050501,0.34598,0.6536,0.47129,0.22014,0.3455,0.76644,0.66009,0.83047,0.70151,0.50779,0.87603,0.48851,0,0.56105,0.60156,0.61968,0.5571,0.27869,0.23465,0.64394,0.15512,0.71202,0.60504,0.88879,0.68636,0.53212,0.058952,0.43764,0.86256,0.85844,0.13723,0.38299,0.81943,0.61656,0.98947,0.34493,0.031042,0.71629,0.70631,0,0.090808,0.87031,0,0,0.68054
0.25559,0.67883,0.79182,0.73383,0.25173,0.51933,0.11817,0.5699,0.63669,0.42288,0.10651,0.33545,0.94125,0.60086,0.77751,0.66391,0.39994,0.83701,1.4655,0.044123,0.46163,0.51889,0.61968,0.96154,0.55738,0,0.21465,0.1182,0.60635,0.85827,0.89774,0.6668,0.52121,0.065537,0.9134,0.87497,0.82538,0.020098,0.31473,1.0902,0.74349,0.97192,0.64058,0.0259,0.83567,1.0845,0,0,0.2901,0,0,0.57706
0.26376,0.84445,0.75853,0.59142,0.27169,0.37244,0.07497,0.38747,0.60768,0.46803,0.56361,0.48069,0.39506,0.43606,0.73206,0.80136,0.6307,0.71993,0.37995,0.093078,0.48351,0.52852,0.41312,0.15266,0.27869,0.54053,0.64394,0.11672,0.72047,0.62122,0.9183,0.74545,0.47684,0.043446,0.45057,0.89476,0.87352,0.3624,0.43741,0.64564,0.5594,0.95437,0.3942,0.1519,0.35815,0.5,0,0.27108,0,0,0,0.57496
0.36475,0.84381,0.64231,0.43334,0.25916,0.39598,0.11317,0.28259,0.54728,0.44131,0.77996,0.61631,0.063716,0.094501,0.71286,0.78646,0.69898,0.75895,0.21711,0.05715,0.49318,0.51877,0.82625,0.08525,0.27869,0.38742,0.42929,0.22893,0.60575,0.46554,0.85016,0.66634,0.49358,0.10963,0.3515,0.78474,0.89297,0.51857,0.46004,0.43186,0.50389,0.90171,0.1971,0.26798,0.47753,0.29369,0,0.41334,0,0,0,0.59342
0.29584,0.68646,0.59788,0.59847,0.38626,0.43505,0.13268,0.36633,0.65562,0.60598,0.77759,0.59956,0.17209,0.3926,0.73809,0.64442,0.85075,0.70041,0,0.15086,0.46162,0.47631,0.10328,0.08525,0,0.41738,0,0.22511,0.62523,0.50274,0.78508,0.70955,0.47572,0.10349,0.38479,0.76781,0.90635,0.55491,0.53917,0.38589,0.53411,0.83151,0.24638,0.32124,0.23876,0.19053,0,0.72608,0,0,0.2125,0.58905
0.3559,0.75783,0.54513,0.60876,0.25282,0.32187,0.13479,0.25611,0.58208,0.45541,0.6486,0.52419,0.35004,0.42833,0.62569,0.80576,0.7317,0.64187,0.10856,0.037399,0.4242,0.44261,0.30984,0.08525,0,0.62757,0,0.26345,0.65154,0.5352,0.78427,0.57405,0.44382,0.11216,0.40357,0.74591,0.82865,0.34701,0.37427,0.72278,0.64553,0.86661,0.29565,0.29002,0.47753,0.19053,0,0.20485,0.5802,0,0,0.48766
0.36841,0.80357,0.70628,0.54674,0.15059,0.42746,0.126,0.37247,0.50909,0.32728,0.40508,0.41121,0.58148,0.47381,0.60301,0.5952,0.61237,0.50528,0.37995,0.15569,0.34946,0.40455,0.61968,0.42228,0.27869,0.27126,1.0732,0.2309,0.76658,0.64361,0.76876,0.55335,0.44646,0.075871,0.43487,0.7471,0.79335,0.35056,0.41151,0.70513,0.53871,0.81396,0.49275,0.17633,0.35815,0.46561,0,0,0,0,0,0.42768
0.24377,0.86234,0.99827,0.49811,0.2243,0.3463,0.06308,0.58813,0.59527,0.3647,0.18464,0.31486,0.90915,0.59078,0.55777,0.36813,0.36909,0.77847,0.92273,0,0.28665,0.35006,1.0328,0.75932,0.27869,0,0.42929,0.14863,0.87264,0.75489,0.82719,0.59406,0.41152,0.030281,0.47283,0.8265,0.77787,0.19088,0.33994,0.83292,0.60865,1.007,0.29565,-0.02461,0.35815,0.7407,0,0,0,0,0,0.349
0.49828,0.65906,0.5551,0.38803,0.1802,0.35379,0.22824,0.34681,0.44859,0.37599,0.7225,0.54696,0.2327,0.31886,0.52764,0.57323,0.73162,0.42723,0.21711,0.053158,0.29271,0.30965,0.61968,0.051546,0,0.54819,0.42929,0.237,0.62299,0.55227,0.68798,0.74549,0.44557,0.10868,0.45706,0.78113,0.91689,0.49917,0.43168,0.50514,0.5151,0.79641,0.29565,0.16935,0.35815,0.36246,0,0.68577,0,0,0,0.35864
0.43042,0.79342,0.55846,0.45992,0.18732,0.36668,0.15313,0.24224,0.4937,0.37237,0.53173,0.47783,0.41315,0.38926,0.52289,0.57656,0.7023,0.40771,0.10856,0.01912,0.27732,0.2969,0.5164,0.22006,0,0.55917,0.21465,0.19183,0.78991,0.60443,0.8042,0.6362,0.42362,0.058011,0.36432,0.79088,0.82431,0.36159,0.41894,0.65592,0.59247,0.90171,0.1971,0.21324,0.23876,0.29369,0,0.13496,0,0,0,0.31648
0.57457,0.56579,0.37883,0.29719,0.25383,0.37774,0.30312,0.24015,0.43437,0.46918,0.8085,0.53799,0.15764,0.28714,0.52923,0.61731,0.6756,0.46625,0,0.1828,0.31419,0.30565,0.10328,0.11895,0,0.7146,0,0.31563,0.48211,0.45198,0.77465,0.57751,0.47111,0.18116,0.4674,0.69907,0.86184,0.63827,0.47184,0.37324,0.51576,0.67355,0.049275,0.43346,0.11938,0.018608,0,0.29009,0,0,0,0.4274
0.4392,0.73974,0.49456,0.47798,0.22458,0.39867,0.17406,0.22085,0.50004,0.41695,0.57521,0.45983,0.45288,0.48391,0.54959,0.51127,0.62575,0.60285,0.21711,0.098962,0.29218,0.30291,0.5164,0.11895,0.55738,0.39408,0.64394,0.29218,0.60706,0.42959,0.7609,0.60872,0.44404,0.1344,0.29874,0.73594,0.86478,0.47835,0.44668,0.55415,0.55968,0.79641,0.3942,0.27202,0.35815,0.22492,0,0.19678,0,0,0,0.38139
0.48455,0.70001,0.47899,0.49877,0.14994,0.46858,0.20671,0.2357,0.43518,0.3484,0.54857,0.4822,0.41467,0.46496,0.59138,0.46782,0.57804,0.32966,0.7599,0.26096,0.33152,0.3463,0.92953,0.25377,0,0.3167,0.21465,0.25234,0.68264,0.61852,0.73524,0.5858,0.47364,0.10086,0.48543,0.73991,0.84011,0.51161,0.50812,0.4326,0.4906,0.83151,0.14783,0.30765,0.23876,0.32807,0,0.40509,0,0,0,0.38189
0.4698,0.73617,0.63087,0.39009,0.14734,0.38922,0.18766,0.35637,0.44342,0.3242,0.34605,0.31559,0.71704,0.56346,0.61343,0.5815,0.44503,0.42723,0.10856,0.16725,0.31356,0.35527,0.30984,0.52339,0.27869,0.23482,0,0.30007,0.58804,0.50157,0.75748,0.55446,0.46109,0.14264,0.42186,0.72075,0.82816,0.36246,0.39338,0.6921,0.57724,0.88416,0.098551,0.2419,0.23876,0.22492,0,0.14591,0.2901,0,0,0.39554
0.30425,0.9222,0.76861,0.5397,0.18123,0.31234,0.070859,0.33682,0.54743,0.35327,0.38718,0.38359,0.65416,0.51871,0.58306,0.49786,0.49632,0.40771,0.48851,0,0.31026,0.3652,0.72296,0.35488,0.27869,0.33966,0.42929,0.27798,0.68209,0.55413,0.72801,0.56523,0.47956,0.11057,0.39911,0.72302,0.81549,0.39335,0.433,0.62706,0.50921,0.84906,0.54203,0.0097367,0.59691,0.53439,0.33465,0,0.2901,0,0,0.39587
0.5092,0.87607,0.4639,0.32426,0.14413,0.4529,0.15773,0.10089,0.42543,0.31954,0.69786,0.53565,0.35377,0.34128,0.60846,0.5207,0.73397,0.17355,0.32567,0.14035,0.33659,0.36771,0.61968,0.25377,0,0.60127,0.64394,0.31581,0.62976,0.43429,0.70963,0.58316,0.54053,0.13777,0.28401,0.71289,0.84551,0.51712,0.48708,0.52757,0.46095,0.7262,0.1971,0.42979,0.47753,0.36246,0,0.35632,0,0,0,0.42643
0.48224,0.83666,0.49369,0.32999,0.19662,0.2577,0.15961,0.15245,0.46772,0.38865,0.62407,0.39589,0.31618,0.43615,0.53661,0.61442,0.46802,0.32966,0,0,0.32799,0.31268,0.20656,0.18636,0,0.46181,0,0.26607,0.57031,0.38426,0.82518,0.66026,0.43454,0.13365,0.2681,0.76414,0.91856,0.54608,0.39951,0.41687,0.47734,0.84906,0.049275,0.11571,0,0.15615,0,0.18008,0,0,0,0.40347
0.57058,0.71859,0.41885,0.28493,0.16377,0.40114,0.23516,0.16214,0.40731,0.35616,0.63382,0.48433,0.39167,0.42736,0.60149,0.52075,0.80519,0.17355,0.16284,0.2099,0.3695,0.3677,0.41312,0.11895,0.55738,0.55517,0.64394,0.41203,0.42778,0.42694,0.62591,0.51071,0.5212,0.24493,0.49495,0.65013,0.8187,0.59853,0.49376,0.50865,0.52884,0.63845,0.29565,0.46285,0.23876,0.15615,0,0.31716,0.2901,0,0,0.47848
0.53068,0.74426,0.48756,0.30461,0.17271,0.34298,0.20936,0.21072,0.441,0.34588,0.64557,0.45624,0.31024,0.40837,0.58169,0.72444,0.66218,0.25161,0.16284,0,0.38798,0.37725,0.30984,0.051546,0,0.41738,0.21465,0.31579,0.57009,0.42847,0.71385,0.61127,0.45679,0.15404,0.33355,0.72735,0.87153,0.41777,0.36481,0.59137,0.56833,0.7262,0.049275,0.37708,0.23876,0.15615,0,0.091768,0,0,0,0.45135
0.47294,0.78915,0.60108,0.36349,0.15035,0.35209,0.17107,0.28543,0.43838,0.31734,0.58502,0.4373,0.37144,0.37221,0.65845,0.68351,0.62666,0.40771,0.21711,0.07669,0.40138,0.42156,0.5164,0.15266,0,0.30987,0.42929,0.29902,0.59547,0.42915,0.73664,0.62072,0.48251,0.14021,0.3093,0.73236,0.87228,0.48768,0.40906,0.63436,0.56766,0.7262,0.098551,0.47093,0.23876,0.5,0,0.22942,0,0,0,0.44855
0.46692,0.78473,0.53448,0.4038,0.17561,0.32894,0.17015,0.22602,0.45161,0.35615,0.57565,0.41756,0.48204,0.48363,0.61019,0.69938,0.72386,0.27112,0,0.059881,0.37802,0.37909,0.30984,0.15266,0,0.70013,0,0.22641,0.68507,0.43727,0.84005,0.66321,0.43821,0.090645,0.23885,0.7989,0.87978,0.51396,0.39551,0.52926,0.46003,0.81396,0.098551,0.37506,0.35815,0.36246,0,0.41718,0.2901,0,0,0.44347
0.55896,0.70256,0.42254,0.38286,0.12082,0.39198,0.23661,0.1774,0.41259,0.30629,0.81569,0.55042,0.18175,0.18595,0.64475,0.72481,0.8714,0.17355,0.16284,0.085094,0.39945,0.40929,0.20656,0.18636,0,0.56316,0,0.33374,0.62949,0.34676,0.70119,0.5991,0.54598,0.14482,0.16119,0.70695,0.85782,0.54536,0.4346,0.47389,0.45206,0.81396,0.14783,0.39489,0.35815,0.19053,0,0.20945,0,0,0,0.45747
